Atlas_Number,FORMNUM,MUSNAME,MAILADDRES,CITY,ZIP,STRADDRSS,StreetCity,StreetZip,COUNTY,CountyId,PHONE,EMAIL,WEBSITE,HOUR_OPEN,ADMISSION,YEAREST,TXHSLNDMRK,NRHP,SUBJMARK,LOCALDESIG,HistoricDesignation,LastUpdate,Display
4200000146,146,Floyd County Museum,P.O. Box 304,Floydada,79235,105 E Missouri Street Floydada 79235,Floydada,79235,Floyd,77,806 983-2415,fchmuseum@sbcglobal.net,www.floydcountymuseum.com,"Monday through Friday, 1:00 to 5:00 p.m.",Free,1963,False,False,False,False,,09/17/2021 00:00:00,True
4200000147,147,1st Armored Division and Fort Bliss Museum,1735 Marshall Road,Fort Bliss,79916,1735 Marshall Road Fort Bliss 79916,Fort Bliss,79916,El Paso,70,915 568-5412,pablo.jasso@att.net,https://history.army.mil/museums/fieldMuseums/fortBliss/,"Tuesday through Saturday, 8:30 a.m. to 4:00 p.m. Visitors without a valid Department of Defense identification card must have a visitors pass in order to come onto Fort Bliss. Visitors can get a pass at one of the visitor control centers located at Buffalo Soldier Gate on Airway Boulevard or Chaffee Gate off Spur Highway 601. To obtain a pass all adult visitors must have a valid photo ID such as a state driver's license, passport, or other government-issued ID. Post visitor passes are good for up to 30 days and pass holders may enter any open gate that they wish.",Free,,False,False,False,False,,08/08/2021 00:00:00,True
4200000149,149,Old Overland Trail Museum,PO Box 233,Fort Davis,79734,511 North Fort Street Fort Davis 79734,Fort Davis,79734,Jeff Davis,122,432 426-3015,oldoverlandtrail@gmail.com,https://oldoverlandtrail.wixsite.com/website,"Mid-March through October, Tuesday through Sunday, 1:00 to 5:00 p.m.",Free,1971,False,False,False,False,,08/16/2021 00:00:00,True
4200000150,150,Annie Riggs Memorial Museum,301 S Main Street,Fort Stockton,79735,301 S Main Street Fort Stockton 79735,Fort Stockton,79735,Pecos,186,432 336-2167,annieriggs@sbcglobal.net,www.annieriggsmuseum.org,"September through May, Monday through Saturday, 9:00 a.m. to 5:00 p.m. June through August, Monday through Saturday 9:00 a.m. to 6:00 p.m.","Adults: $3, seniors: $2.50, ages 6-12: $2, veterans and under 6: free.",1955,True,True,False,True,"Recorded Texas Historic Landmark, National Register of Historic Places, Local Designation",10/07/2021 00:00:00,True
4200000151,151,Historic Fort Stockton,300 E 3rd Street,Fort Stockton,79735,300 E 3rd Street Fort Stockton 79735,Fort Stockton,79735,Pecos,186,432 336-2400,historicfortstockton@gmail.com,www.historicfortstockton.org,"Monday through Saturday, 9:00 a.m. to 5:00 p.m.","Adults: $3, seniors: $2.50, ages 6-12: $2, veterans and under 6: free.",1991,True,True,False,True,"Recorded Texas Historic Landmark, National Register of Historic Places, Local Designation",08/08/2021 00:00:00,True
4200000153,153,Cattle Raisers Museum,1600 Gendy Street,Fort Worth,76107,1600 Gendy Street Fort Worth 76107,Fort Worth,76107,Tarrant,220,817 332-8551,cattleraisersmuseum@gmail.com,www.cattleraisersmuseum.org,"Tuesday through Saturday, 10:00 a.m. to 5:00 p.m. Sunday, noon to 5:00 p.m.","Adult: $16, seniors: $14, children: 12, ages 2 and under: free.",1980,False,False,True,False,Subject Marker,09/27/2022 00:00:00,True
4200000154,154,Fort Worth Museum of Science and History,1600 Gendy Street,Fort Worth,76107,1600 Gendy Street Fort Worth 76107,Fort Worth,76107,Tarrant,220,817 255-9300,webmaster@fwmsh.org,www.fwmuseum.org,"Friday and Saturday, 10:00 a.m. to 5:00 p.m. Sunday, noon to 5:00 p.m. Hours are subject to change.","Adults: $16, seniors: $14, children: $12, ages 2 and under: free.",1941,False,False,False,False,,08/13/2021 00:00:00,True
4200000162,162,National Museum of the Pacific War,340 East Main Street,Fredericksburg,78624,340 East Main Street Fredericksburg 78624,Fredericksburg,78624,Gillespie,86,830 997-8600 x221,kstevenson@nimitzfoundation.org,www.pacificwarmuseum.org,"Wednesday through Monday, 9:00 a.m. to 5:00 p.m.","Adults: $18, seniors: $14, military: $12, children and students: $8, ages 5 and under: free.",1966,True,False,False,False,Recorded Texas Historic Landmark,08/09/2021 00:00:00,True
4200000164,164,Pioneer Museum,325 W Main Street,Fredericksburg,78624,325 W Main Street Fredericksburg 78624,Fredericksburg,78624,Gillespie,86,830 990-8441,info@pioneermuseum.net,www.pioneermuseum.net,"Monday through Saturday, 10:00 a.m. to 5:00 p.m.","Adults: $7.50, ages 6-17: $3, ages 5 and under: free.",1936,False,False,False,False,,11/28/2022 00:00:00,True
4200000165,165,Vereins Kirche,100 West Main Street,Fredericksburg,78624,100 West Main Street Fredericksburg 78624,Fredericksburg,78624,Gillespie,86,830 990-8441,info@pioneermuseum.net,www.pioneermuseum.net,"Monday through Saturday, 10:00 a.m. to 5:00 p.m.","Adults: $2.50, ages 6-12: $1.00, under 6: free.",1936,False,False,False,False,,08/09/2021 00:00:00,True
4200000168,168,Fulton Mansion State Historic Site,317 S. Fulton Beach Road,Rockport,78382,317 S. Fulton Beach Road Rockport 78382,Rockport,78382,Aransas,4,361 729-0386,J.Allen.Lea@thc.texas.gov,www.visitfultonmansion.com,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m. Sunday, 1:00 to 4:00 p.m.","Adults: $7, seniors and veterans: $6, college students and children: $4, active duty military: free.",1984,True,True,True,False,"Recorded Texas Historic Landmark, National Register of Historic Places, Subject Marker",07/06/2022 00:00:00,True
4200000169,169,Morton Museum,210 South Dixon,Gainesville,76240,210 South Dixon Gainesville 76240,Gainesville,76240,Cooke,49,940 668-8900,info@mortonmuseum.org,www.mortonmuseum.org,"Tuesday through Friday, 10:00 a.m. to 3:00 p.m.","Free admission, donations accepted.",1968,True,False,False,False,Recorded Texas Historic Landmark,08/13/2021 00:00:00,True
4200000171,171,1892 Bishop's Palace,1402 Broadway Avenue J,Galveston,77550,1402 Broadway Avenue J Galveston 77550,Galveston,77550,Galveston,84,409 762-2475,denise.alexander@galvestonhistory.org,www.galvestonhistory.org/attractions/architectural-heritage/bishops-palace,"Daily, 10:00 a.m. to 5:00 p.m. Closed Tuesdays seasonally.",Adults: $15.,1963,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",09/30/2021 00:00:00,True
4200000174,174,Lone Star Flight Museum,11551 Aerospace Avenue,Houston,77034,11551 Aerospace Avenue Houston 77034,Houston,77034,Harris,101,346 708-2517,info@lonestarflight.org,www.lonestarflight.org,"Tuesday through Saturday, 10:00 a.m. to 5:00 p.m.","Adults: $15, youth and seniors: $13,  children: $10, ages 3 and under: free.",1987,False,False,False,False,,08/13/2021 00:00:00,True
4200000176,176,Moody Mansion,2618 Broadway,Galveston,77550,2618 Broadway Galveston 77550,Galveston,77550,Galveston,84,409 762-7668,info@moodymansion.org,www.moodymansion.org,"Daily, 10:00 a.m. to 5:00 p.m.","Adults: $15, youth: $7, ages 5 and under: free. Family of 2 adults and 2 children: $34. Behind the scenes tour: $35.",1991,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",08/31/2021 00:00:00,True
4200000178,178,Rosenberg Library Museum,2310 Sealy Street,Galveston,77550,2310 Sealy Street Galveston 77550,Galveston,77550,Galveston,84,409 763-8854,museum@rosenberg-library.org,www.rosenberg-library-museum.org,"Monday through Saturday, 9:00 a.m. to 6:00 p.m.",Free,1904,False,False,False,False,,10/02/2023 00:00:00,True
4200000181,181,Galveston Historic Seaport,"Pier 22, Suite #8",Galveston,77550,"Pier 22, Suite #8 Galveston 77550",Galveston,77550,Galveston,84,409 763-1877,denise.alexander@galvestonhistory.org,https://www.galvestonhistory.org/sites/1877-tall-ship-elissa-at-the-galveston-historic-seaport,"Tuesday through Sunday, 10:00 a.m. to 5:00 p.m.",$12.00,1991,False,True,True,False,"National Register of Historic Places, Subject Marker",11/08/2022 00:00:00,True
4200000182,182,Grace Armantrout Museum,PO Box 1351,George West,78022,1961 South Hwy 281 George West 78022,George West,78022,Live Oak,149,361 449-3325,gwmuseum@ymail.com,facebook.com/GraceArmantroutMuseum,"Wednesday through Saturday, 1:00 to 5:00 p.m.",Free,1995,False,False,False,False,,08/14/2021 00:00:00,True
4200000186,186,Mills County Historical Museum,PO Box 118,Goldthwaite,76844,1119 Fisher Street Goldthwaite 76844,Goldthwaite,76844,Mills,167,,mchm@centex.net,https://txmchm.genealogyvillage.com/,"Monday through Friday, 10:00 a.m. to 2:00 p.m.",Free,1974,False,False,False,False,,08/08/2021 00:00:00,True
4200000187,187,Markethouse Museum,PO Box 8,Goliad,77963,205 South Market Goliad 77963,Goliad,77963,Goliad,88,361 645-8767,goliadhistoric@goliadcountytx.gov,www.historicalgoliad.com,"Tuesday through Friday and every 2nd Saturday, 10:00 a.m. to 3:00 p.m.",Free,1972,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",07/06/2022 00:00:00,True
4200000188,188,Presidio La Bahia,217 Loop 71,Goliad,77963,217 Loop 71 Goliad 77963,Goliad,77963,Goliad,88,361 645-3752,smcmahon.presidiolabahia@gmail.com,www.presidiolabahia.org,"Daily, 10:00 a.m. to 5:00 p.m. Adults: $5, seniors: $4.50, ages 6-11: $2, ages 5 and under: free.",$4.50,1968,False,True,False,False,National Register of Historic Places,11/28/2022 00:00:00,True
4200000190,190,Gonzales Memorial Museum,414 Smith Street,Gonzales,78629,414 Smith Street Gonzales 78629,Gonzales,78629,Gonzales,89,830 672-6350,GSchurig@gonzales.texas.gov,www.gonzales.texas.gov/p/departments/gonzales-memorial-museum,"Monday through Saturday, 10:00 a.m. to noon and 1:00 to 5:00 p.m. Sunday, 1:00 to 5:00 p.m.",Free,1937,False,False,False,False,,07/06/2022 00:00:00,True
4200000191,191,Gonzales Pioneer Village Living History Center,2122 St. Joseph Street,Gonzales,78629,2122 St. Joseph Street Gonzales 78629,Gonzales,78629,Gonzales,89,830 203-2304,pioneervillage1835@gmail.com,facebook.com/pioneervillage1835/,"Tuesday through Sunday, 1:00 to 5:00 p.m. Summer hours (June - August) Monday through Saturday, 10:00am to 2:00pm","Adults: $6, children: $4.",1977,False,False,False,False,,10/02/2023 00:00:00,True
4200000192,192,The Audie Murphy American Cotton Museum,PO Box 347,Greenville,75403,600 E I30 Greenville 75403,Greenville,75403,Hunt,116,903 450-4502,amacm@att.net,www.cottonmuseum.com,"Tuesday through Saturday, 10:00 a.m. to 5:00 p.m.","Adults: $6, seniors, veterans, and college students: $4, ages 6-18: $2, ages 5 and under: free.",1987,False,False,False,False,,08/13/2021 00:00:00,True
4200000195,195,Hale County Farm and Ranch Museum,P.O. Box 834,Hale Center,79041,1434  I- 27 Hale Center 79041,Hale Center,79041,Hale,95,806 839-2556,hcf-rmuseum@att.net,www.farmhistorymuseum.com,"Wednesday and Thursday, 10:00 to noon. Saturday, 9:00 to noon.",Free,1981,False,False,False,False,,08/08/2021 00:00:00,True
4200000196,196,Lavaca Historical Museum,1205 North Texana,Hallettsville,77964,1205 North Texana Hallettsville 77964,Hallettsville,77964,Lavaca,143,361 798-4113,museum@lavacahistoricalmuseum.org,www.lavacahistoricalmuseum.org,"Wednesday and Thursday, 10:00 a.m. to 4:00 p.m. Friday, 1:00 to 4:00 p.m.",Free,1991,False,False,False,False,,10/07/2021 00:00:00,True
4200000197,197,Harlingen Arts and Heritage Museum,2425 Boxwood Street,Harlingen,78550,2425 Boxwood Street Harlingen 78550,Harlingen,78550,Cameron,31,956 216-4901,heritagemuseum@myharlingen.us,www.myharlingen.us/page/hahm.home,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m. Sunday, 1:00 to 4:00 p.m.","Adults: $2, children: $1.",1967,False,False,False,False,,08/08/2021 00:00:00,True
4200000199,199,Rusk County Depot Museum and History Center,514 N High Street,Henderson,75652,514 N High Street Henderson 75652,Henderson,75652,Rusk,201,903 657-4303,depot@depotmuseum.com,www.depotmuseum.com,"Monday through Friday, 9:00 a.m. to 4:00 p.m. and Saturday 9:00 a.m. to 1:00 p.m.",Free Admission,1978,True,False,True,True,"Recorded Texas Historic Landmark, Subject Marker, Local Designation",11/12/2025 00:00:00,True
4200000200,200,Deaf Smith County Historical Museum,PO Box 1007,Hereford,79045,400 Sampson Street Hereford 79045,Hereford,79045,Deaf Smith,60,806 363-7070,deafsmithmuseum@wtrt.net,www.deafsmithcountymuseum.org,"Monday through Friday, 10:00 a.m. to noon and 1:00 to 5:00 p.m. Saturday, 10:00 a.m. to noon and 1:00 to 3:00 p.m.",Free,1967,True,False,False,False,Recorded Texas Historic Landmark,08/11/2021 00:00:00,True
4200000202,202,Texas Heritage Museum,112 Lamar Drive,Hillsboro,76645,112 Lamar Drive Hillsboro 76645,Hillsboro,76645,Hill,109,254 659-7750,jversluis@hillcollege.edu,www.hillcollege.edu/museum,"Monday through Thursday, 8:00 a.m. to 4:30 p.m. Friday, 8:00 a.m. to 4:00 p.m. Closed on Fridays from May through August.",Free,1963,False,False,False,False,,08/13/2021 00:00:00,True
4200000212,212,The Heritage Society at Sam Houston Park,1100 Bagby Street,Houston,77002,1100 Bagby Street Houston 77002,Houston,77002,Harris,101,713 655-1912,info@heritagesociety.org,www.heritagesociety.org,"Wednesday through Saturday, 10:00 a.m. to 4:00 p.m. $5 admission to museum gallery. Tours of historic buildings at 10:00, 11:30, 1:00, and 2:30."," Adults:$15, seniors: $12, children: $6, ages 5 and under: free.",1954,True,False,True,True,"Recorded Texas Historic Landmark, Subject Marker, Local Designation",08/13/2021 00:00:00,True
4200000217,217,Humble Museum,601 Higgins Street,Humble,77338,601 Higgins Street Humble 77338,Humble,77338,Harris,101,281 713-5439,info@humblemuseum.com,www.humblemuseum.com,"Wednesday through Friday, 11:00 a.m. to 6:00 p.m. Saturday, 10:00 a.m. to 6:00 p.m. Sunday, noon to 4:00 p.m.",Free,1976,False,False,False,False,,08/31/2021 00:00:00,True
4200000219,219,Gibbs-Powell House Museum,1301 Sam Houston Ave. Rm. 218,Huntsville,77340,1228 11th Street Huntsville 77340,Huntsville,77340,Walker,236,936 295-2914,tours@walkercountyhistory.org,walkercountyhistory.org/wc-museum.php,"Tuesday through Friday, noon to 5:00 p.m. Saturday, noon to 4:00 p.m.","Adults: $4, students: $3, ages 6 and under: free.",1984,True,False,False,False,Recorded Texas Historic Landmark,08/12/2021 00:00:00,True
4200000220,220,Sam Houston Memorial Museum and Republic of Texas Presidential Library,Box 2057,Huntsville,77340,1402 19th Street Huntsville 77340,Huntsville,77340,Walker,236,936 294-1832,dcb031@shsu.edu,www.samhoustonmemorialmuseum.com,"Tuesday through Saturday, 9:00 a.m. to 4:30 p.m. Sunday, noon to 4:30 p.m.","Adults $6; Seniors 65+ $5; SHSU Faculty/Staff $4; Children 6-18 $4; Children under 5, SHSU students with ID, and Veterans are free",1936,True,True,True,True,"Recorded Texas Historic Landmark, National Register of Historic Places, Subject Marker, Local Designation",11/22/2024 00:00:00,True
4200000226,226,Jefferson Historical Society Museum,223 West Austin Street,Jefferson,75657,223 West Austin Street Jefferson 75657,Jefferson,75657,Marion,155,903 665-2775,jeffersonmuseum@yahoo.com,www.jeffersonmuseum.com,"Daily, 9:30 a.m. to 4:30 p.m.","Adults: $10, seniors: $8, children: $5, ages 5 and under, military, veterans: free.",1965,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",08/14/2021 00:00:00,True
4200000231,231,Karnes County Museum,8167 North FM 81,Karnes,78118,8167 North FM 81 Karnes 78118,Karnes,78118,Karnes,128,830 780-3210,susannakoliba@yahoo.com,,"Friday through Monday, 11:00 a.m. to 4:00 p.m.",Free,,False,False,False,False,,06/17/2021 00:00:00,True
4200000235,235,Kilgore College East Texas Oil Museum,1100 Broadway Blvd.,Kilgore,75662,1301 S. Henderson Blvd. Kilgore 75662,Kilgore,75662,Gregg,92,903 983-8295,etom@kilgore.edu,easttexasoilmuseum.kilgore.edu,"Wednesday through Saturday, 10:00 a.m. to 5:00 p.m.","Adults: $10, ages 3-12: $7, ages 2 and under: free.",1980,False,False,False,False,,09/01/2021 00:00:00,True
4200000236,236,Rangerette Showcase and Museum,1100 Broadway,Kilgore,75662,1100 Broadway Kilgore 75662,Kilgore,75662,Gregg,92,903 983-8265,showcase@kilgore.edu,www.kilgore.edu/campus-life/rangerette-showcase-and-museum,"Wednesday through Friday, 10:00 a.m. to 3:00 p.m.",Free,1979,False,False,False,False,,08/08/2021 00:00:00,True
4200000240,240,John E. Conner Museum,"700 University Blvd., MSC 134",Kingsville,78363,905 W. Santa Gertrudis Kingsville 78363,Kingsville,78363,Kleberg,137,361 593-2810,connermuseum@tamuk.edu,www.tamuk.edu/artsci/departments/museum/index.html,"Tuesday and Wednesday, 2:00 to 4:30 p.m. Thursday through Saturday 10:00 a.m. to 4:00 p.m.",Free,1929,False,False,False,False,,09/15/2021 00:00:00,True
4200000246,246,San Jacinto Battleground State Historic Site,3523 Independence Parkway South,La Porte,77571,3523 Independence Parkway South La Porte 77571,La Porte,77571,Harris,101,281 479-2431,san-jacinto-battleground@thc.texas.gov,https://www.thc.texas.gov/historic-sites/san-jacinto-battleground-state-historic-site,"Grounds open daily, 9:00 a.m. to 6:00 p.m. Museum open Wednesday through Sunday, 9:00 a.m. to 6:00 p.m.","Adults: $12, children: $6, includes film, elevator, and exhibits.",1938,False,True,False,False,National Register of Historic Places,08/13/2021 00:00:00,True
4200000248,248,Judge Roy Bean Visitor Center,PO Box 160,Langtry,78871,526 State Loop 25 Langtry 78871,Langtry,78871,Val Verde,233,915 291-3340,trv_tic-langtry@txdot.gov,www.txdot.gov/inside-txdot/division/maintenance/sra-locations.html?CFC__target=http%3A%2F%2Fwww.dot.state.tx.us%2Fapps-cg%2Fsafety_rest_areas%2Fsrahome.htm%3Fsranbr%3D120%26amp%3Bdir%3DX%26amp%3Btitle%3DJudge+Roy+Bean+Visitor+Center,"Daily, 8:00 a.m. to 5:00 p.m.",Free,1968,True,False,False,False,Recorded Texas Historic Landmark,08/08/2021 00:00:00,True
4200000249,249,Republic of the Rio Grande Museum,PO Box 446,Laredo,78042,1005 Zaragoza Street Laredo 78042,Laredo,78042,Webb,240,956 727-3480,aordonez@webbheritage.org,http://webbheritage.org/museums/republic-of-the-rio-grande-museum/,"Tuesday through Saturday, 9:00 a.m. to 4:00 p.m.",$2.00,1957,True,True,True,True,"Recorded Texas Historic Landmark, National Register of Historic Places, Subject Marker, Local Designation",08/31/2021 00:00:00,True
4200000252,252,Wolf Creek Heritage Museum,PO Box 5,Lipscomb,79056,13310 Hwy 305 Lipscomb 79056,Lipscomb,79056,Lipscomb,148,806 852-2123,wolfcreekstaff93@gmail.com,www.wolfcreekheritagemuseum.com,"January through November, Monday through Friday, 10:00 a.m. to 4:00 p.m.",Free,1982,False,False,False,False,,01/24/2023 00:00:00,True
4200000254,254,Polk County Memorial Museum,514 West Mill Street,Livingston,77351,514 West Mill Street Livingston 77351,Livingston,77351,Polk,187,936 327-8192,museum@co.polk.tx.us,www.polkcountymemorialmuseum.com,"Tuesday through Friday, 9:00 a.m. to 5:00 p.m.; Second and Fourth Saturday 9 a.m. to 5p.m.",Free,1967,False,False,False,False,,08/09/2021 00:00:00,True
