SalID,Sal,Address,City,Zip,County,CountyId,Owner,Owner_Address,Owner_City,Owner_State,Owner_Zip,Owner_Phone,Trinomial,Modified_Date,Shipwreck,Building_Listed,Building_District,Structure_Listed,Structure_District,Site,Object,District,Atlas_Number,Historic,Prehistoric,PublicPrivate,Public_private,USGS_Map,USGS_Number,UTM_Datum,UTM_Zone,Acreage,Location_Note,Cultural_Affiliation,Sal_Group,Designation_date,Site_Description,Deed_Filed,Landowner_Notified,Marker_Placed,Location_Restricted,Notes,Archeological_General,Architectural_General,Nearest_City,NR,FullName
516,"Ozark Trail Marker at Wellington, Texas",,Wellington,,Collingsworth,44,County of Collingsworth,800 West Avenue,Wellington,TX,79095,806/447-5408,,11/09/2004 00:00:00,False,False,False,False,False,False,False,False,8200000733,False,False,Public,2,Wellington,3400-442,,14,,"Northwest corner of courthouse square in downtown, 8th St. borders to the North",Historic 1918-1921,,01/01/2000 00:00:00,Historic Road Marker,False,True,False,False,,False,True,Wellington,False,"Ozark Trail Marker at Wellington, Texas"
517,Atascosa County Courthouse,#1 Courthouse Circle Drive,Jourdanton,78026,Atascosa,7,County of Atascosa,#1 Courthouse Circle Drive,Jourdanton,TX,78026,830/769-3093,,04/13/2009 00:00:00,False,False,False,False,False,False,False,False,8200000734,False,False,Public,2,,,,,,On a circle at intersection of Main St and Campbell Ave,,,01/01/2000 00:00:00,Historic Structure,False,True,False,False,,False,True,Jourdanton,True,Atascosa County Courthouse
520,Carrington-Covert House,1511 Colorado,Austin,78701,Travis,227,Texas Historical Commission,P.O. Box 12276,Austin,TX,78711,512/463-6100,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200000737,False,False,Public,2,Travis,3097-242,,,,1511 Colorado Street,1853-1857,,01/01/2000 00:00:00,historic house,False,True,False,False,,False,True,Austin,True,Carrington-Covert House
521,Sam Rayburn House,890 State Highway 56,Bonham,,Fannin,74,Texas Historical Commission,P.O. Box 12276,Austin,TX,78711-2276,512/463-6100,,11/09/2010 00:00:00,False,False,False,False,False,False,False,False,8200000738,False,False,Public,2,,3396-410,,,,"890 West SH 56, Bonham, Texas 75418",,,01/01/2000 00:00:00,historic house,False,True,False,False,,True,True,Bonham,True,Sam Rayburn House
523,Temple Beth-El,208 S. 15th,Corsicana,75110,Navarro,175,City of Corsicana,200 N 12th Street,Corsicana,TX,75110,903/654-4803,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000741,False,False,Public,2,Corsicana,3296-122,,,,208 S. 15th Corsicana,Revival,,01/01/2000 00:00:00,Building,False,True,False,False,,False,True,Corsicana,True,Temple Beth-El
524,1915 Taylor County Courthouse,301 Oak Street,Abilene,79602,Taylor,221,County of Taylor,"300 Oak Street, Suite 200",Abilene,TX,79602,915/674-1235,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200000742,False,False,Public,2,Abilene East,32099-D6,,,,"301 Oak Street-Abilene, Texas",,,01/01/2000 00:00:00,Classical revival building,False,True,False,False,,False,True,Abilene,True,1915 Taylor County Courthouse
624,Polk County Courthouse,101 West Church St.,Livingston,77351,Polk,187,County of Polk,"102 W. Church Street, Suite 300",Livingston,TX,77352,936/327-6813,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000860,False,False,Public,2,Livingston,,,,,"Polk County Courthouse Square, SH 190 at US 59, Livingston, TX",,,01/01/2001 00:00:00,Courthouse,False,True,False,False,Polk County Courthouse and 1905 Courthouse Annex are listed on NR 2/2/01,False,True,Livingston,True,Polk County Courthouse
625,Polk County Annex,101 West Church Street,Livingston,77351,Polk,187,County of Polk,"101 W. Church Street, Suite 300",Livingston,TX,77351,936/327-6813,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200000861,False,False,Public,2,Livingston,,,,,"SH 190 at US 59, Livingston, TX",,,01/01/2001 00:00:00,annex,False,True,False,False,Polk County Courthouse and 1905 Courthouse Annex are listed on NR 2/2/01,False,True,Livingston,True,Polk County Annex
626,Christianson-Leberman Building/John Hancock House,1304 Colorado,Austin,,Travis,227,Texas Historical Commission,P.O. Box 12276,Austin,TX,78711,512-463-6100,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200000863,False,False,Public,2,Austin East,,,14,,1306 Colorado Street,1872,,01/01/2001 00:00:00,19th C. Greek Revival & mid-20th c historicism,False,True,False,False,,False,True,Austin,True,Christianson-Leberman Building/John Hancock House
797,Collin County Courthouse (Historic),111 North Tennessee,McKinney,75069,Collin,43,County of Collin,111 N. Tennessee,McKinney,TX,75069,972/548-4631,,05/22/2012 00:00:00,False,False,False,False,False,False,False,False,8200001050,False,False,Public,2,McKinney East,,,,,Between Louisiana St. and Virginia St.,,,01/01/1998 00:00:00,Historic Courthouse,False,True,False,False,In the McKinney Commercial Historic District; currently performing arts center,False,True,,True,Collin County Courthouse (Historic)
800,Rust House,,,,Comal,46,Texas Parks and Wildlife Department,4200 Smith School Rd.,Austin,TX,78744,512/389-4736,41CM92,11/09/2004 00:00:00,False,False,False,False,False,False,False,False,8200001053,False,True,Public,2,Anhalt,2998-432,,14,,Guadalupe River State Park,1875,Guadalupe River State Park,01/01/1983 00:00:00,Ranch Complex,False,True,False,False,,True,True,,False,Rust House (41CM92)
881,Lavaca County Courthouse,109 N. LaGrange Street,Hallettsville,77964,Lavaca,143,County of Lavaca,P.O. Box 243,Hallettsville,TX,77694,,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200001135,False,False,Public,2,N/A,,,,,"Bounded by LaGrange, 2nd, 3rd, Main Streets",19th C. (1875-1899),,01/01/1981 00:00:00,Romanesque,False,True,False,False,,False,True,Hallettsville,True,Lavaca County Courthouse
898,"Walter Buck Ranch House, South Llano River Park Site",,,,Kimble,134,Texas Parks and Wildlife Department,4200 Smith School Rd.,Austin,TX,78744,512/389-4736,41KM73,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200005938,False,False,Public,2,Junction,3099-234,NAD 27,14,,North bank of Red Creek on both sides of FM 3480,Ca. 1900,South Llano River Park Site,01/01/1983 00:00:00,Ranch House Site,False,True,False,False,,True,True,,False,"Walter Buck Ranch House, South Llano River Park Site (41KM73)"
921,Bee County Courthouse,105 West Corpus Christi,Beeville,78102,Bee,13,County of Bee,105 West Corpus Christi St. Room 109,Beeville,TX,78102,,,10/05/2004 00:00:00,False,False,False,False,False,False,False,False,8200001176,False,False,Public,2,Bee,,,,,105 West Corpus Street,,,01/01/2002 00:00:00,Historic Structure,False,True,False,False,,True,True,Beeville,True,Bee County Courthouse
922,1915/1931 Nueces County Courthouse,North Mesquite Street at Belden Street,Corpus Christi,,Nueces,178,County of Nueces,"901 Leopard Street, Room 303",Corpus Christi,TX,78401,361/888-0375,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200001177,False,False,Public,2,,,,,,"1101 Mesquite Street, Corpus Christi","1915, 1931",,01/01/2002 00:00:00,Classical Revival,False,True,False,False,,False,True,Corpus Christi,True,1915/1931 Nueces County Courthouse
1056,Roma (City of): Manuel Guerra Store,Main Plaza and Portscheller St.,Roma,78584,Starr,214,Roma Economic Development Corporation,77 Convent / P.O. Box 947,Roma,TX,78584,,,,False,False,False,False,False,False,False,False,8200001312,False,False,Public,2,Roma Los Saenz-West,2699-143,,,,"Block 2, Lot 1 & 2 Convent Avenue (702 Hidalgo St.)",,,01/01/2002 00:00:00,,False,False,False,False,,True,True,Roma,True,Roma (City of): Manuel Guerra Store
1057,Roma (City of): Nestor Saenz Store,,Roma,,Starr,214,Roma Economic Development Corporation,77 Convent / P.O. Box 947,Roma,TX,78584,,,03/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200001313,False,False,Public,2,Roma Los Saenz-West,2699-143,,,,"Block 12, Lot 1, N/2 (SE Corner of Hidalgo & Juarez Streets)",,,01/01/2002 00:00:00,,False,False,False,False,,True,True,Roma,True,Roma (City of): Nestor Saenz Store
1058,Roma (City of): Rodriguez Store,,Roma,,Starr,214,Roma Economic Development Corporation,77 Convent / P.O. Box 947,Roma,TX,78584,,,03/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200001314,False,False,Public,2,Roma Los Saenz-West,2699-143,,,,"Blk 7, Lot 5, Portscheller St & Juarez Ave (NE Corner Hidalgo & Juarez Sts)",,,01/01/2002 00:00:00,,False,False,False,False,,True,True,Roma,True,Roma (City of): Rodriguez Store
1111,Old Red (Ashbel Smith Bldg.),914 Strand,Galveston,,Galveston,84,University of Texas Medical Branch,301 University Blvd.,Galveston,TX,77555,,,12/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200001367,False,False,Public,2,Galveston,2994-231,,,,900 block of Strand in UTMB campus,,,01/01/1981 00:00:00,Historic Structure,False,True,False,False,,False,True,Galveston,True,Old Red (Ashbel Smith Bldg.)
1112,Fort Travis,900 SH 87,Port Bolivar,77650,Galveston,84,Galveston County Parks & Cultural Services,4102 Main (FM 519),La Marque,TX,77568,(409) 934-8100,,01/04/2005 00:00:00,False,False,False,False,False,False,False,False,8200001368,False,False,Public,2,Galveston,2994-231,,,,"900 SH 87, Bolivar Peninsula",older forts,,01/01/1984 00:00:00,Coastal fortification,False,True,False,False,,True,True,Galveston,False,Fort Travis
1113,Galveston Causeway,,Galveston,,Galveston,84,County of Galveston,722 Moody Avenue,Galveston,TX,77550,,,12/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200001369,False,False,Public,2,Virginia Point,2994-232,,,,Across Galveston Bay,,,01/01/1981 00:00:00,,False,True,False,False,,False,True,Galveston,True,Galveston Causeway
1114,Frank B. Davison Home,,Texas City,,Galveston,84,City of Texas City,P.O. Box 2608,Texas City,TX,77592,409-948-3111,,12/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200001370,False,False,Public,2,Texas City,2994-233,,,,109 Third Avenue North,,,01/01/1981 00:00:00,Historic Structure,False,True,False,False,,False,True,Texas City,True,Frank B. Davison Home
1116,Old Algerita Hotel -- Removed 01/29/2015,,Post,,Garza,85,City of Post,Box 790,Post,TX,79356,,,02/03/2012 00:00:00,False,False,False,False,False,False,False,False,8200001372,False,False,,0,Post West,3301-123,,,,South corner of Main and Avenue I,,,02/22/1983 00:00:00,Historic Structure,False,True,False,False,Demolished in 2014,False,True,Post,False,Old Algerita Hotel
1276,Panhandle-Plains Museum,WTAMU Box 60967,Canyon,,Randall,191,"Panhandle-Plains Historical Museum, West Texas A&M University",2503 4th Avenue,Canyon,TX,79015,806/651-2245,,09/08/2010 00:00:00,False,False,False,False,False,False,False,False,8200001533,False,False,Public,2,Canyon NW,3401-333,,,,Canyon,Texas Centennial,,01/01/1983 00:00:00,Museum,False,True,False,False,,False,True,,False,Panhandle-Plains Museum
1300,Stephens County Courthouse,,Breckenridge,,Stephens,215,County of Stephens,200 W Walker,Breckenridge,TX,76424,,,05/25/2005 00:00:00,False,False,False,False,False,False,False,False,8200001559,False,False,Public,2,Breckenridge,,,14,,"200 W. Walker, Breckenridge",,,01/01/2001 00:00:00,courthouse,False,True,False,False,,False,True,,True,Stephens County Courthouse
1301,Sunken Garden Amphitheater,3700 North St. Mary's,San Antonio,,Bexar,15,City of San Antonio,1901 S. Alamo,San Antonio,TX,78204,,,03/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200001560,False,False,Public,2,San Antonio East,2998-133,,,,San Antonio,Texas Centennial,,01/01/1983 00:00:00,Amphitheater,False,True,False,False,,False,True,San Antonio,False,Sunken Garden Amphitheater
1304,Mission Nuestra Senora de la Purisima Concepcion,San Antonio Missions National Historical Park,San Antonio,78205,Bexar,15,Archdiocese of San Antonio,P.O. Box 7804,San Antonio,TX,78207,,41BX12,08/22/2008 00:00:00,False,False,False,False,False,False,False,False,8200001564,False,False,Private,1,Southton,2998-132,,,,,Spanish Colonial,,04/24/1973 00:00:00,Historic Mission,True,True,True,False,,True,True,San Antonio,True,Mission Nuestra Senora de la Purisima Concepcion (41BX12)
1304,Mission Nuestra Senora de la Purisima Concepcion,San Antonio Missions National Historical Park,San Antonio,78205,Bexar,15,Archdiocese of San Antonio,P.O. Box 7804,San Antonio,TX,78207,,41BX12,08/22/2008 00:00:00,False,False,False,False,False,False,False,False,8200001564,False,False,Private,1,Southton,2998-132,,,,,Spanish Colonial,,04/24/1973 00:00:00,Historic Mission,True,True,True,False,,True,True,San Antonio,True,Mission Nuestra Senora de la Purisima Concepcion (41BX12)
1305,General Zaragoza's Birthplace,,Goliad,,Goliad,88,Texas Parks and Wildlife Department,4200 Smith School Rd.,Austin,TX,78744,512/389-4736,41GD8,01/09/2012 00:00:00,False,False,False,False,False,False,False,False,8200001565,False,False,Public,2,Goliad,2897-423,,14,,"Goliad State Park, approximately 3.8 miles southwest of Goliad on Highway",,Goliad State Park,06/28/1983 00:00:00,,False,True,False,False,,True,True,Goliad,False,General Zaragoza's Birthplace (41GD8)
1490,"Alamo, The",300 Alamo Plaza,San Antonio,78205,Bexar,15,Texas General Land Office,1700 N. Congress Avenue,Austin,TX,78701,,41BX6,10/12/2004 00:00:00,False,False,False,False,False,False,False,False,8200001755,False,False,Public,2,San Antonio East,2998-133,,,,"Alamo Plaza, San Antonio",Colonial Mexico 1744,,01/01/1983 00:00:00,Historic structure: mission & fortress,False,True,False,False,,True,True,San Antonio,True,"Alamo, The (41BX6)"
1692,Cowtown Coliseum,121 East Exchange,Fort Worth,76106,Tarrant,220,City of Fort Worth,1201 Houston Street,Fort Worth,TX,76102,817/392-2501,,12/07/2005 00:00:00,False,False,False,False,False,False,False,False,8200001964,False,False,Public,2,Haltom City,3297-431,,,,,,,01/01/1983 00:00:00,Structure,False,True,False,False,Within Fort Worth Stockyards Historic District,False,True,,True,Cowtown Coliseum
1715,Falls County Courthouse,125 Bridge Street,Marlin,,Falls,73,County of Falls,P.O. Box 458,Marlin,TX,76661,254/883-1426,,12/14/2004 00:00:00,False,False,False,False,False,False,False,False,8200001987,False,False,Public,2,,,,,,"Courthouse Square, Marlin, Falls County, TX",,,01/01/2002 00:00:00,Historic Structure,False,True,False,False,,False,True,,True,Falls County Courthouse
1844,Hall of Administration Bldg.,,Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002118,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Hall of Administration Bldg.
1845,Band Shell,Fair Park,Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002119,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Band Shell
1846,Communication Building,,Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002120,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Communication Building
1847,Food and Fiber Building,,Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002121,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Food and Fiber Building
1848,Museum of Art Bldg. (Science Place),,Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002122,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Museum of Art Bldg. (Science Place)
1849,Embarcadero Building,"1229 Admiral Nimitz Circle, Fair Park",Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002123,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Embarcadero Building
1850,Museum of Natural History,Fair Park,Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002124,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Museum of Natural History
1851,Music Hall,,Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002125,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Music Hall
1852,Tower Building,"3809 Grand Ave, Fair park",Dallas,,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002126,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Tower Building
1853,Horticulture Center,3601 Martin Luther King Blvd.,Dallas,75315,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002127,False,False,Public,2,Dallas,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,01/01/1984 00:00:00,,False,True,False,False,Texas Centennial Exposition Grounds (Fair Park),False,True,Dallas,True,Horticulture Center
2074,DeWitt County Courthouse,307 North Gonzales Street,Cuero,77954,DeWitt,59,County of DeWitt,307 N. Gonzales Street,Cuero,TX,77954,,,03/27/2009 00:00:00,False,False,False,False,False,False,False,False,8200002355,False,False,Public,2,Cuero,2997-121,,,,"Bounded by North Gonzales, East Live Oak, North Clinton",,,01/01/1981 00:00:00,Historic Bldg.,False,True,False,False,,False,True,Cuero,True,DeWitt County Courthouse
2084,Sam Houston Memorial Museum,1836 Sam Houston Ave,Huntsville,77341,Walker,236,Sam Houston State University/ Facilities Management,"1806 Ave J, Suite 308",Huntsville,TX,77340,936-294-4895,,06/02/2005 00:00:00,False,False,False,False,False,False,False,False,8200002365,False,False,Public,2,Huntsville,3095-314,,,,1836 Sam Houston Avenue,Texas Centennial,,01/01/1983 00:00:00,Museum,False,True,False,False,,True,True,Huntsville,False,Sam Houston Memorial Museum
2086,Peabody Library,1720 Avenue J,Huntsville,77340,Walker,236,Sam Houston State University,"1806 Ave J, Suite 308",Huntsville,TX,77340,936-294-1866,,06/01/2005 00:00:00,False,False,False,False,False,False,False,False,8200002367,False,False,Public,2,Huntsville,3095-314,,,,Sam Houston State University,,Sam Houston State University,01/01/1982 00:00:00,Structure,False,True,False,False,,True,True,Huntsville,False,Peabody Library
2087,International Boundary Marker,,,,Panola,183,Terry Douglas Goodwin,8015 FM 31 S,Carthage,TX,75633,,,12/17/2007 00:00:00,False,False,False,False,False,False,False,False,8200002369,False,False,Private,1,Deadwood,,NAD 27,15,,"8149 FM 31 S, Panola County, Texas",,,05/15/2003 00:00:00,granite marker,True,True,True,False,,False,True,,True,International Boundary Marker
2088,Jeff Davis County Courthouse and Courthouse Square,,Fort Davis,,Jeff Davis,122,County of Jeff Davis,P.O. Box 836,Fort Davis,TX,79734,915/467-2651,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002370,False,False,Public,2,Fort Davis,,,,,"Bounded by Court Street, Front Street, Woodward Avenue, & State Street",,,01/01/2003 00:00:00,Historic Building,False,True,False,False,,False,True,Fort Davis,True,Jeff Davis County Courthouse and Courthouse Square
2090,Clarity Tunnel,,Quitaque,,Floyd,77,Texas Parks and Wildlife Department,4200 Smith School Road,Austin,TX,78744,512/389-4736,,05/04/2005 00:00:00,False,False,False,False,False,False,False,False,8200002372,False,False,Public,2,Quitaque Peaks,3401-114,,,,"Ten miles Southwest of Quitaque, Texas along Caprock Canyons Trailway",,Quitaque Railway Tunnel on NRHP,01/01/2003 00:00:00,,False,True,False,False,NR listing is Quitaque Railway Tunnell,False,True,Quitaque,True,Clarity Tunnel
2109,Rio Vista Farm Historic District,901 N. Rio Vista Farm Road,Socorro,79227,El Paso,70,City of Socorro,124 South Horizon Boulevard,Socorro,TX,79927,915/858-2915,,12/14/2004 00:00:00,False,False,False,False,False,False,False,False,8200002392,False,False,Public,2,,,,,,"Socorro, TX",,,01/01/2003 00:00:00,Historic Institutional Buildings,False,True,False,False,,False,True,Socorro,True,Rio Vista Farm Historic District
2129,Strain Farm (NRHP 9/17/01) Parcels 1 and 4,400 S. Lancaster Hutchins Road,Lancaster,75146,Dallas,57,Carol Strain-Burk,Box 98,Lancaster,TX,75146,972/227-1382,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200002415,False,False,Private,1,Cedar Hill & Lancaster,,,,,"400 South Lancaster Hutchins Road, Lancaster, TX",,,02/04/2004 00:00:00,W.A. Strain house features archeological sites,True,True,False,False,,True,True,Lancaster,True,Strain Farm (NRHP 9/17/01) Parcels 1 and 4
2130,Strain Farm Parcel 3,,Lancaster,,Dallas,57,Donald Ray Sykes,P.O. Box 616,Lancaster,TX,75146-0616,972/227-4570,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200002416,False,False,Private,1,Cedar Hill and Lancaster,,,,,"525 and 600 Block of East Beltline Road, Lancaster, TX",,,02/04/2004 00:00:00,"Surrounding a noncontributing home, w/archeological site",True,True,False,False,,True,True,Lancaster,True,Strain Farm Parcel 3
2131,"W.A. Strain House, Parcel 5",,Lancaster,,Dallas,57,Carol Strain-Burk,Box 98,Lancaster,TX,75146,972-227-1382,,03/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200002417,False,False,Private,1,Cedar Hill and Lancaster,,,,,"400 South Lancaster Hutchins Road, Lancaster, TX",,Strain Farm,02/04/2004 00:00:00,,True,True,False,False,,True,True,Lancaster,True,"W.A. Strain House, Parcel 5"
2132,"Strain Farm, Parcel 6 and 11",,Lancaster,,Dallas,57,Mary Sykes,Box 616,Lancaster,TX,75146-3625,972/227-4570,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200002418,False,False,Private,1,Cedar Hill and Lancaster,,,,,"525 and 600 Block of East Beltline Road, Lancaster",,,02/04/2004 00:00:00,#6 near first mill & #11 south of beltline road,True,True,False,False,,True,True,Lancaster,True,"Strain Farm, Parcel 6 and 11"
2133,"Strain Farm, Parcel 12",,Lancaster,,Dallas,57,Carol Strain-Burk,Box 98,Lancaster,TX,75146,972/227-1382,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200002419,False,False,Private,1,Cedar Hill and Lancaster,,,,,"400 South Lancaster Hutchins Road, Lancaster, TX",,,02/04/2004 00:00:00,Open farmland bordering creek,True,True,False,False,,True,True,Lancaster,True,"Strain Farm, Parcel 12"
2134,Strain Farm (NRHP 9/17/01) Parcel 13,,Lancaster,,Dallas,57,Carol Strain-Burk,Box 98,Lancaster,TX,75146,972/227-1382,,07/19/2006 00:00:00,False,False,False,False,False,False,False,False,8200002420,False,False,Private,1,Cedar Hill and Lancaster,,,,,"400 South Lancaster Hutchins Road, Lancaster, TX",,,02/04/2004 00:00:00,Open farm land with extant 1930s terraces,True,True,False,False,,True,True,Lancaster,True,Strain Farm (NRHP 9/17/01) Parcel 13
2135,Strain Farm (NRHP 9/17/01) Parcel 17,,Lancaster,,Dallas,57,Carol Strain-Burk,Box 98,Lancaster,TX,75146,972/227-1382,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200002421,False,False,Private,1,Cedar Hill and Lancaster,,,,,"400 South Lancaster Hutchins Road, Lancaster, TX",,,02/04/2004 00:00:00,features original road bed to Strain House & existing piers for bridge,True,True,False,False,,True,True,Lancaster,True,Strain Farm (NRHP 9/17/01) Parcel 17
2136,Strain Farm (Parcel 18),,Lancaster,,Dallas,57,Carol Strain-Burk,Box 98,Lancaster,TX,75146,972/227-1382,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200002422,False,False,Private,1,Cedar Hill and Lancaster,,,,,"400 South Lancaster Hutchins Road, Lancaster, TX",,,02/04/2004 00:00:00,Creek bank & flood plain,True,True,False,False,,True,True,Lancaster,True,Strain Farm (Parcel 18)
2140,Roberts County Courthouse,300 E. Commerical Street,Miami,79059,Roberts,197,County of Roberts,PO Box 478,Miami,TX,79059,806/868-3721,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002429,False,False,Public,2,,,,,,"301 E. Commercial Street, Miami, Texas",,,01/01/2004 00:00:00,Historic Building,False,True,False,False,,False,True,Miami,True,Roberts County Courthouse
2141,Kinney County Courthouse (1911 only),501 South Ann Street,Brackettville,78832,Kinney,136,County of Kinney,501 S. Ann Street,Brackettville,TX,78832,830/563-2401,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200002430,False,False,Public,2,,,,,,"501 South Ann Street, Brackettville, TX",,,01/01/2004 00:00:00,Historic Building,False,True,False,False,,False,True,Brackettville,True,Kinney County Courthouse (1911 only)
2145,Menard County Courthouse,206 E. San Saba Street,Menard,76859,Menard,164,County of Menard,P.O. Box 1038,Menard,TX,76859,325/396-4789,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002434,False,False,Public,2,Menard,,,,,206 E. San Saba Street,,,01/01/2004 00:00:00,Historic Building,False,True,False,False,,False,True,Menard,True,Menard County Courthouse
2146,Old Blanco County Courthouse aka Blanco City Square,300 Main,Blanco,78606,Blanco,16,Old Blanco County Courthouse Preservation Society,P.O. Box 302,Blanco,TX,78606,830/833-2211,,10/28/2004 00:00:00,False,False,False,False,False,False,False,False,8200002435,False,False,Public,2,Blanco,30098A4,,,,Corner of 3rd and Main Street (on public square) in Blanco,,,01/01/2004 00:00:00,Historic Square,False,True,False,False,Former County Courthouse,False,True,Blanco,True,Old Blanco County Courthouse aka Blanco City Square
2147,Rains County Courthouse,167 E. Quitman Street,Emory,75440,Rains,190,County of Rains,PO Box 158,Emory,TX,75440,903/473-2555,,10/21/2005 00:00:00,False,False,False,False,False,False,False,False,8200002436,False,False,Public,2,Emory South,,,,,"167 East Quitman Street, P.O. Box 158",,,01/01/2004 00:00:00,Historic Building,False,True,False,False,,False,True,,True,Rains County Courthouse
